Year of Birth,Gender,Ethnicity,Child's First Name,Count,Rank
2015,FEMALE,WHITE NON HISPANIC,Edith,18,75
2015,FEMALE,WHITE NON HISPANIC,Emerson,18,75
2015,FEMALE,WHITE NON HISPANIC,Jane,18,75
2015,FEMALE,WHITE NON HISPANIC,Jenna,18,75
2015,FEMALE,WHITE NON HISPANIC,Lara,18,75
2015,FEMALE,WHITE NON HISPANIC,Leyla,18,75
2015,FEMALE,WHITE NON HISPANIC,Liv,18,75
2015,FEMALE,WHITE NON HISPANIC,Natalia,18,75
2015,FEMALE,WHITE NON HISPANIC,Savannah,18,75
2015,FEMALE,WHITE NON HISPANIC,Skylar,18,75
2015,FEMALE,WHITE NON HISPANIC,Taylor,18,75
2015,FEMALE,WHITE NON HISPANIC,Aisha,17,76
2015,FEMALE,WHITE NON HISPANIC,Colette,17,76
2015,FEMALE,WHITE NON HISPANIC,Eden,17,76
2015,FEMALE,WHITE NON HISPANIC,Elena,17,76
2015,FEMALE,WHITE NON HISPANIC,Eve,17,76
2015,FEMALE,WHITE NON HISPANIC,Faiga,17,76
2015,FEMALE,WHITE NON HISPANIC,Miri,17,76
2015,FEMALE,WHITE NON HISPANIC,Samira,17,76
2015,FEMALE,WHITE NON HISPANIC,Simone,17,76
2015,FEMALE,WHITE NON HISPANIC,Allison,16,77
2015,FEMALE,WHITE NON HISPANIC,Arya,16,77
2015,FEMALE,WHITE NON HISPANIC,Bianca,16,77
2015,FEMALE,WHITE NON HISPANIC,Blake,16,77
2015,FEMALE,WHITE NON HISPANIC,Diana,16,77
2015,FEMALE,WHITE NON HISPANIC,Evangeline,16,77
2015,FEMALE,WHITE NON HISPANIC,Fradel,16,77
2015,FEMALE,WHITE NON HISPANIC,Gabriela,16,77
2015,FEMALE,WHITE NON HISPANIC,Hanna,16,77
2015,FEMALE,WHITE NON HISPANIC,Laila,16,77
2015,FEMALE,WHITE NON HISPANIC,Laura,16,77
2015,FEMALE,WHITE NON HISPANIC,Louisa,16,77
2015,FEMALE,WHITE NON HISPANIC,Maryam,16,77
2015,FEMALE,WHITE NON HISPANIC,Norah,16,77
2015,FEMALE,WHITE NON HISPANIC,Sasha,16,77
2015,FEMALE,WHITE NON HISPANIC,Ada,15,78
2015,FEMALE,WHITE NON HISPANIC,Adelaide,15,78
2015,FEMALE,WHITE NON HISPANIC,Aviva,15,78
2015,FEMALE,WHITE NON HISPANIC,Dahlia,15,78
2015,FEMALE,WHITE NON HISPANIC,Elisheva,15,78
2015,FEMALE,WHITE NON HISPANIC,Juniper,15,78
2015,FEMALE,WHITE NON HISPANIC,Mae,15,78
2015,FEMALE,WHITE NON HISPANIC,Maeve,15,78
2015,FEMALE,WHITE NON HISPANIC,Maia,15,78
2015,FEMALE,WHITE NON HISPANIC,Malak,15,78
2015,FEMALE,WHITE NON HISPANIC,Morgan,15,78
2015,FEMALE,WHITE NON HISPANIC,Olive,15,78
2015,FEMALE,WHITE NON HISPANIC,Raquel,15,78
2015,FEMALE,WHITE NON HISPANIC,Sylvie,15,78
2015,FEMALE,WHITE NON HISPANIC,Thea,15,78
2015,FEMALE,WHITE NON HISPANIC,Aliza,14,79
2015,FEMALE,WHITE NON HISPANIC,Alma,14,79
2015,FEMALE,WHITE NON HISPANIC,Amalia,14,79
2015,FEMALE,WHITE NON HISPANIC,Barbara,14,79
2015,FEMALE,WHITE NON HISPANIC,Everly,14,79
2015,FEMALE,WHITE NON HISPANIC,Frady,14,79
2015,FEMALE,WHITE NON HISPANIC,Freya,14,79
2015,FEMALE,WHITE NON HISPANIC,Gabrielle,14,79
2015,FEMALE,WHITE NON HISPANIC,Gia,14,79
2015,FEMALE,WHITE NON HISPANIC,Gittel,14,79
2015,FEMALE,WHITE NON HISPANIC,Kira,14,79
2015,FEMALE,WHITE NON HISPANIC,Louise,14,79
2015,FEMALE,WHITE NON HISPANIC,Margaux,14,79
2015,FEMALE,WHITE NON HISPANIC,Mindy,14,79
2015,FEMALE,WHITE NON HISPANIC,Nadia,14,79
2015,FEMALE,WHITE NON HISPANIC,Rifky,14,79
2015,FEMALE,WHITE NON HISPANIC,Shaina,14,79
2015,FEMALE,WHITE NON HISPANIC,Zara,14,79
2015,FEMALE,WHITE NON HISPANIC,Arden,13,80
2015,FEMALE,WHITE NON HISPANIC,Ariel,13,80
2015,FEMALE,WHITE NON HISPANIC,Athena,13,80
2015,FEMALE,WHITE NON HISPANIC,Beatrix,13,80
2015,FEMALE,WHITE NON HISPANIC,Brielle,13,80
2015,FEMALE,WHITE NON HISPANIC,Charlie,13,80
2015,FEMALE,WHITE NON HISPANIC,Christina,13,80
2015,FEMALE,WHITE NON HISPANIC,Dalia,13,80
2015,FEMALE,WHITE NON HISPANIC,Daphne,13,80
2015,FEMALE,WHITE NON HISPANIC,Frimet,13,80
2015,FEMALE,WHITE NON HISPANIC,Golda,13,80
2015,FEMALE,WHITE NON HISPANIC,Goldie,13,80
2015,FEMALE,WHITE NON HISPANIC,Jacqueline,13,80
2015,FEMALE,WHITE NON HISPANIC,Katerina,13,80
2015,FEMALE,WHITE NON HISPANIC,Kiera,13,80
2015,FEMALE,WHITE NON HISPANIC,Liana,13,80
2015,FEMALE,WHITE NON HISPANIC,Lina,13,80
2015,FEMALE,WHITE NON HISPANIC,Livia,13,80
2015,FEMALE,WHITE NON HISPANIC,Madelyn,13,80
2015,FEMALE,WHITE NON HISPANIC,Melissa,13,80
2015,FEMALE,WHITE NON HISPANIC,Noelle,13,80
2015,FEMALE,WHITE NON HISPANIC,Noor,13,80
2015,FEMALE,WHITE NON HISPANIC,Perry,13,80
2015,FEMALE,WHITE NON HISPANIC,Peyton,13,80
2015,FEMALE,WHITE NON HISPANIC,Rivkah,13,80
2015,FEMALE,WHITE NON HISPANIC,Ryan,13,80
2015,FEMALE,WHITE NON HISPANIC,Shifra,13,80
2015,FEMALE,WHITE NON HISPANIC,Shoshana,13,80
2015,FEMALE,WHITE NON HISPANIC,Vanessa,13,80
2015,FEMALE,WHITE NON HISPANIC,Alessandra,12,81
2015,FEMALE,WHITE NON HISPANIC,Alessia,12,81
2015,FEMALE,WHITE NON HISPANIC,Arielle,12,81
2015,FEMALE,WHITE NON HISPANIC,Avigail,12,81
2015,FEMALE,WHITE NON HISPANIC,Ayelet,12,81
2015,FEMALE,WHITE NON HISPANIC,Bailey,12,81
2015,FEMALE,WHITE NON HISPANIC,Idy,12,81
2015,FEMALE,WHITE NON HISPANIC,Judy,12,81
2015,FEMALE,WHITE NON HISPANIC,Kaia,12,81
2015,FEMALE,WHITE NON HISPANIC,Lana,12,81
2015,FEMALE,WHITE NON HISPANIC,Lilly,12,81
2015,FEMALE,WHITE NON HISPANIC,Mirel,12,81
2015,FEMALE,WHITE NON HISPANIC,Nicolette,12,81
2015,FEMALE,WHITE NON HISPANIC,Perl,12,81
2015,FEMALE,WHITE NON HISPANIC,Rina,12,81
2015,FEMALE,WHITE NON HISPANIC,Ruth,12,81
2015,FEMALE,WHITE NON HISPANIC,Sabina,12,81
2015,FEMALE,WHITE NON HISPANIC,Suri,12,81
2015,FEMALE,WHITE NON HISPANIC,Valerie,12,81
2015,FEMALE,WHITE NON HISPANIC,Veronica,12,81
2015,FEMALE,WHITE NON HISPANIC,Yachet,12,81
2015,FEMALE,WHITE NON HISPANIC,Ahuva,11,82
2015,FEMALE,WHITE NON HISPANIC,Alisa,11,82
2015,FEMALE,WHITE NON HISPANIC,Ana,11,82
2015,FEMALE,WHITE NON HISPANIC,Antonia,11,82
2015,FEMALE,WHITE NON HISPANIC,Atara,11,82
2015,FEMALE,WHITE NON HISPANIC,Autumn,11,82
2015,FEMALE,WHITE NON HISPANIC,Aya,11,82
2015,FEMALE,WHITE NON HISPANIC,Ayala,11,82
2015,FEMALE,WHITE NON HISPANIC,Clementine,11,82
2015,FEMALE,WHITE NON HISPANIC,Fatima,11,82
2015,FEMALE,WHITE NON HISPANIC,Giselle,11,82
2015,FEMALE,WHITE NON HISPANIC,Giulia,11,82
2015,FEMALE,WHITE NON HISPANIC,Greta,11,82
2015,FEMALE,WHITE NON HISPANIC,Hadley,11,82
2015,FEMALE,WHITE NON HISPANIC,Jessica,11,82
2015,FEMALE,WHITE NON HISPANIC,Lilah,11,82
2015,FEMALE,WHITE NON HISPANIC,Lilia,11,82
2015,FEMALE,WHITE NON HISPANIC,Logan,11,82
2015,FEMALE,WHITE NON HISPANIC,Michaela,11,82
2015,FEMALE,WHITE NON HISPANIC,Mika,11,82
2015,FEMALE,WHITE NON HISPANIC,Perel,11,82
2015,FEMALE,WHITE NON HISPANIC,Summer,11,82
2015,FEMALE,WHITE NON HISPANIC,Tehila,11,82
2015,FEMALE,WHITE NON HISPANIC,Tziporah,11,82
2015,FEMALE,WHITE NON HISPANIC,Willow,11,82
2015,FEMALE,WHITE NON HISPANIC,Yasmina,11,82
2015,FEMALE,WHITE NON HISPANIC,Adelina,10,83
2015,FEMALE,WHITE NON HISPANIC,Alexis,10,83
2015,FEMALE,WHITE NON HISPANIC,Alina,10,83
2015,FEMALE,WHITE NON HISPANIC,Angela,10,83
2015,FEMALE,WHITE NON HISPANIC,Anisa,10,83
2015,FEMALE,WHITE NON HISPANIC,Anne,10,83
2015,FEMALE,WHITE NON HISPANIC,Breindy,10,83
2015,FEMALE,WHITE NON HISPANIC,Cassidy,10,83
2015,FEMALE,WHITE NON HISPANIC,Celine,10,83
2015,FEMALE,WHITE NON HISPANIC,Daniela,10,83
2015,FEMALE,WHITE NON HISPANIC,Elodie,10,83
2015,FEMALE,WHITE NON HISPANIC,Esme,10,83
2015,FEMALE,WHITE NON HISPANIC,Evelina,10,83
2015,FEMALE,WHITE NON HISPANIC,Evie,10,83
2015,FEMALE,WHITE NON HISPANIC,Frieda,10,83
2015,FEMALE,WHITE NON HISPANIC,Helen,10,83
2015,FEMALE,WHITE NON HISPANIC,Helena,10,83
2015,FEMALE,WHITE NON HISPANIC,Joyce,10,83
2015,FEMALE,WHITE NON HISPANIC,Julie,10,83
2015,FEMALE,WHITE NON HISPANIC,Kennedy,10,83
2015,FEMALE,WHITE NON HISPANIC,Kristina,10,83
2015,FEMALE,WHITE NON HISPANIC,London,10,83
2015,FEMALE,WHITE NON HISPANIC,Maisie,10,83
2015,FEMALE,WHITE NON HISPANIC,Malika,10,83
2015,FEMALE,WHITE NON HISPANIC,Marlowe,10,83
2015,FEMALE,WHITE NON HISPANIC,Mira,10,83
2015,FEMALE,WHITE NON HISPANIC,Poppy,10,83
2015,FEMALE,WHITE NON HISPANIC,Salma,10,83
2015,FEMALE,WHITE NON HISPANIC,Sari,10,83
2015,FEMALE,WHITE NON HISPANIC,Shaindel,10,83
2015,FEMALE,WHITE NON HISPANIC,Tova,10,83
2015,MALE,BLACK NON HISPANIC,Noah,163,1
2015,MALE,BLACK NON HISPANIC,Liam,129,2
2015,MALE,BLACK NON HISPANIC,Aiden,123,3
2015,MALE,BLACK NON HISPANIC,Jeremiah,113,4
2015,MALE,BLACK NON HISPANIC,Ethan,111,5
2015,MALE,BLACK NON HISPANIC,Josiah,111,5
2015,MALE,BLACK NON HISPANIC,Elijah,108,6
2015,MALE,BLACK NON HISPANIC,Mason,103,7
2015,MALE,BLACK NON HISPANIC,Joshua,97,8
2015,MALE,BLACK NON HISPANIC,Carter,85,9
2015,MALE,BLACK NON HISPANIC,Jayden,84,10
2015,MALE,BLACK NON HISPANIC,Logan,84,10
2015,MALE,BLACK NON HISPANIC,Amir,79,11
2015,MALE,BLACK NON HISPANIC,Michael,78,12
2015,MALE,BLACK NON HISPANIC,Chase,68,13
2015,MALE,BLACK NON HISPANIC,Jacob,67,14
2015,MALE,BLACK NON HISPANIC,Isaiah,66,15
2015,MALE,BLACK NON HISPANIC,Christian,65,16
2015,MALE,BLACK NON HISPANIC,Tyler,62,17
2015,MALE,BLACK NON HISPANIC,King,61,18
2015,MALE,BLACK NON HISPANIC,David,58,19
2015,MALE,BLACK NON HISPANIC,Aaron,57,20
2015,MALE,BLACK NON HISPANIC,Matthew,56,21
2015,MALE,BLACK NON HISPANIC,Messiah,56,21
2015,MALE,BLACK NON HISPANIC,Ayden,55,22
2015,MALE,BLACK NON HISPANIC,Kayden,55,22
2015,MALE,BLACK NON HISPANIC,Cameron,54,23
2015,MALE,BLACK NON HISPANIC,Gabriel,51,24
2015,MALE,BLACK NON HISPANIC,Nathan,50,25
2015,MALE,BLACK NON HISPANIC,Kaiden,49,26
2015,MALE,BLACK NON HISPANIC,Jace,47,27
2015,MALE,BLACK NON HISPANIC,Nathaniel,47,27
2015,MALE,BLACK NON HISPANIC,Alexander,46,28
2015,MALE,BLACK NON HISPANIC,Mohamed,46,28
2015,MALE,BLACK NON HISPANIC,Caleb,45,29
2015,MALE,BLACK NON HISPANIC,Amari,44,30
2015,MALE,BLACK NON HISPANIC,Anthony,43,31
2015,MALE,BLACK NON HISPANIC,Xavier,43,31
2015,MALE,BLACK NON HISPANIC,Malachi,42,32
2015,MALE,BLACK NON HISPANIC,Zion,42,32
2015,MALE,BLACK NON HISPANIC,Karter,41,33
2015,MALE,BLACK NON HISPANIC,Prince,41,33
2015,MALE,BLACK NON HISPANIC,Ryan,41,33
2015,MALE,BLACK NON HISPANIC,Dylan,40,34
2015,MALE,BLACK NON HISPANIC,Jordan,40,34
2015,MALE,BLACK NON HISPANIC,Daniel,39,35
2015,MALE,BLACK NON HISPANIC,Justin,38,36
2015,MALE,BLACK NON HISPANIC,Samuel,38,36
2015,MALE,BLACK NON HISPANIC,Tristan,38,36
2015,MALE,BLACK NON HISPANIC,Hunter,37,37
2015,MALE,BLACK NON HISPANIC,Joseph,37,37
2015,MALE,BLACK NON HISPANIC,Emmanuel,36,38
2015,MALE,BLACK NON HISPANIC,Kyrie,36,38
2015,MALE,BLACK NON HISPANIC,Micah,36,38
2015,MALE,BLACK NON HISPANIC,Christopher,35,39
2015,MALE,BLACK NON HISPANIC,Kyle,34,40
2015,MALE,BLACK NON HISPANIC,Nicholas,32,41
2015,MALE,BLACK NON HISPANIC,Nasir,31,42
2015,MALE,BLACK NON HISPANIC,Andrew,30,43
2015,MALE,BLACK NON HISPANIC,Jonathan,30,43
2015,MALE,BLACK NON HISPANIC,Brandon,29,44
2015,MALE,BLACK NON HISPANIC,Isaac,29,44
2015,MALE,BLACK NON HISPANIC,Jaden,29,44
2015,MALE,BLACK NON HISPANIC,James,28,45
2015,MALE,BLACK NON HISPANIC,Sebastian,28,45
2015,MALE,BLACK NON HISPANIC,Jayce,27,46
2015,MALE,BLACK NON HISPANIC,Adam,26,47
2015,MALE,BLACK NON HISPANIC,Austin,26,47
2015,MALE,BLACK NON HISPANIC,Bryce,25,48
2015,MALE,BLACK NON HISPANIC,Kevin,25,48
2015,MALE,BLACK NON HISPANIC,Omari,24,49
2015,MALE,BLACK NON HISPANIC,Jayceon,23,50
2015,MALE,BLACK NON HISPANIC,Mamadou,23,50
2015,MALE,BLACK NON HISPANIC,Ashton,22,51
2015,MALE,BLACK NON HISPANIC,Eli,22,51
2015,MALE,BLACK NON HISPANIC,Kai,22,51
2015,MALE,BLACK NON HISPANIC,Angel,21,52
2015,MALE,BLACK NON HISPANIC,Avery,21,52
2015,MALE,BLACK NON HISPANIC,Benjamin,21,52
2015,MALE,BLACK NON HISPANIC,Ian,21,52
2015,MALE,BLACK NON HISPANIC,Jason,21,52
2015,MALE,BLACK NON HISPANIC,Lucas,21,52
2015,MALE,BLACK NON HISPANIC,Preston,21,52
2015,MALE,BLACK NON HISPANIC,Chance,20,53
2015,MALE,BLACK NON HISPANIC,Joel,20,53
2015,MALE,BLACK NON HISPANIC,John,20,53
2015,MALE,BLACK NON HISPANIC,Kaden,20,53
2015,MALE,BLACK NON HISPANIC,Marcus,20,53
2015,MALE,BLACK NON HISPANIC,Zachary,20,53
2015,MALE,BLACK NON HISPANIC,Zaire,20,53
2015,MALE,BLACK NON HISPANIC,Aden,19,54
2015,MALE,BLACK NON HISPANIC,Caiden,19,54
2015,MALE,BLACK NON HISPANIC,Julian,19,54
2015,MALE,BLACK NON HISPANIC,Richard,19,54
2015,MALE,BLACK NON HISPANIC,Sincere,19,54
2015,MALE,BLACK NON HISPANIC,William,19,54
2015,MALE,BLACK NON HISPANIC,Amadou,18,55
2015,MALE,BLACK NON HISPANIC,Blake,18,55
2015,MALE,BLACK NON HISPANIC,Ibrahim,18,55
2015,MALE,BLACK NON HISPANIC,Robert,18,55
2015,MALE,BLACK NON HISPANIC,Bryan,17,56
2015,MALE,BLACK NON HISPANIC,Jaylen,17,56
2015,MALE,BLACK NON HISPANIC,Kenneth,17,56
2015,MALE,BLACK NON HISPANIC,Luke,17,56
2015,MALE,BLACK NON HISPANIC,Shawn,17,56
2015,MALE,BLACK NON HISPANIC,Adrian,16,57
2015,MALE,BLACK NON HISPANIC,Elias,16,57
2015,MALE,BLACK NON HISPANIC,Israel,16,57
2015,MALE,BLACK NON HISPANIC,Kaleb,16,57
2015,MALE,BLACK NON HISPANIC,Andre,15,58
2015,MALE,BLACK NON HISPANIC,Camden,15,58
2015,MALE,BLACK NON HISPANIC,Cayden,15,58
2015,MALE,BLACK NON HISPANIC,Jaiden,15,58
2015,MALE,BLACK NON HISPANIC,Levi,15,58
2015,MALE,BLACK NON HISPANIC,Major,15,58
2015,MALE,BLACK NON HISPANIC,Steven,15,58
2015,MALE,BLACK NON HISPANIC,Asher,14,59
2015,MALE,BLACK NON HISPANIC,Connor,14,59
2015,MALE,BLACK NON HISPANIC,Dominic,14,59
2015,MALE,BLACK NON HISPANIC,Evan,14,59
2015,MALE,BLACK NON HISPANIC,Giovanni,14,59
2015,MALE,BLACK NON HISPANIC,Justice,14,59
2015,MALE,BLACK NON HISPANIC,Kareem,14,59
2015,MALE,BLACK NON HISPANIC,Khalil,14,59
2015,MALE,BLACK NON HISPANIC,Maxwell,14,59
2015,MALE,BLACK NON HISPANIC,Mekhi,14,59
2015,MALE,BLACK NON HISPANIC,Muhammad,14,59
2015,MALE,BLACK NON HISPANIC,Noel,14,59
2015,MALE,BLACK NON HISPANIC,Royal,14,59
2015,MALE,BLACK NON HISPANIC,Abdoulaye,13,60
2015,MALE,BLACK NON HISPANIC,Aboubacar,13,60
2015,MALE,BLACK NON HISPANIC,Alpha,13,60
2015,MALE,BLACK NON HISPANIC,Bryson,13,60
2015,MALE,BLACK NON HISPANIC,Eric,13,60
2015,MALE,BLACK NON HISPANIC,Mark,13,60
2015,MALE,BLACK NON HISPANIC,Myles,13,60
2015,MALE,BLACK NON HISPANIC,Omar,13,60
2015,MALE,BLACK NON HISPANIC,Zayden,13,60
2015,MALE,BLACK NON HISPANIC,Adonis,12,61
2015,MALE,BLACK NON HISPANIC,August,12,61
2015,MALE,BLACK NON HISPANIC,Boubacar,12,61
2015,MALE,BLACK NON HISPANIC,Caden,12,61
2015,MALE,BLACK NON HISPANIC,Dallas,12,61
2015,MALE,BLACK NON HISPANIC,Jahmir,12,61
2015,MALE,BLACK NON HISPANIC,Kymani,12,61
2015,MALE,BLACK NON HISPANIC,Owen,12,61
2015,MALE,BLACK NON HISPANIC,Princeton,12,61
2015,MALE,BLACK NON HISPANIC,Roman,12,61
2015,MALE,BLACK NON HISPANIC,Sean,12,61
2015,MALE,BLACK NON HISPANIC,Thomas,12,61
2015,MALE,BLACK NON HISPANIC,Victor,12,61
2015,MALE,BLACK NON HISPANIC,Wyatt,12,61
2015,MALE,BLACK NON HISPANIC,Ahmed,11,62
2015,MALE,BLACK NON HISPANIC,Chace,11,62
2015,MALE,BLACK NON HISPANIC,Chad,11,62
2015,MALE,BLACK NON HISPANIC,Ezra,11,62
2015,MALE,BLACK NON HISPANIC,Grayson,11,62
2015,MALE,BLACK NON HISPANIC,Ibrahima,11,62
2015,MALE,BLACK NON HISPANIC,Jackson,11,62
2015,MALE,BLACK NON HISPANIC,Jamir,11,62
2015,MALE,BLACK NON HISPANIC,Jaxon,11,62
2015,MALE,BLACK NON HISPANIC,Kameron,11,62
2015,MALE,BLACK NON HISPANIC,Legend,11,62
2015,MALE,BLACK NON HISPANIC,Makai,11,62
2015,MALE,BLACK NON HISPANIC,Miles,11,62
2015,MALE,BLACK NON HISPANIC,Abdoul,10,63
2015,MALE,BLACK NON HISPANIC,Ali,10,63
2015,MALE,BLACK NON HISPANIC,Corey,10,63
2015,MALE,BLACK NON HISPANIC,Jabari,10,63
2015,MALE,BLACK NON HISPANIC,Jaheim,10,63
2015,MALE,BLACK NON HISPANIC,Jamal,10,63
2015,MALE,BLACK NON HISPANIC,Jasiah,10,63
2015,MALE,BLACK NON HISPANIC,Jeremy,10,63
2015,MALE,BLACK NON HISPANIC,Kamari,10,63
2015,MALE,BLACK NON HISPANIC,Leo,10,63
2015,MALE,BLACK NON HISPANIC,Leon,10,63
2015,MALE,BLACK NON HISPANIC,Malik,10,63
2015,MALE,BLACK NON HISPANIC,Moussa,10,63
2015,MALE,BLACK NON HISPANIC,Ousmane,10,63
2015,MALE,BLACK NON HISPANIC,Peyton,10,63
2015,MALE,BLACK NON HISPANIC,Quincy,10,63
2015,MALE,BLACK NON HISPANIC,Riley,10,63
2015,MALE,BLACK NON HISPANIC,Stephen,10,63
2015,FEMALE,BLACK NON HISPANIC,Madison,128,1
2015,FEMALE,BLACK NON HISPANIC,Skylar,91,2
2015,FEMALE,BLACK NON HISPANIC,Ava,87,3
2015,FEMALE,BLACK NON HISPANIC,Olivia,82,4
2015,FEMALE,BLACK NON HISPANIC,Mia,61,5
2015,FEMALE,BLACK NON HISPANIC,Aaliyah,56,6
2015,FEMALE,BLACK NON HISPANIC,Chloe,56,6
2015,FEMALE,BLACK NON HISPANIC,Taylor,56,6
2015,FEMALE,BLACK NON HISPANIC,Savannah,53,7
2015,FEMALE,BLACK NON HISPANIC,Kylie,52,8
2015,FEMALE,BLACK NON HISPANIC,London,51,9
2015,FEMALE,BLACK NON HISPANIC,Riley,50,10
2015,FEMALE,BLACK NON HISPANIC,Leah,47,11
2015,FEMALE,BLACK NON HISPANIC,Serenity,47,11
2015,FEMALE,BLACK NON HISPANIC,Kayla,44,12
2015,FEMALE,BLACK NON HISPANIC,Peyton,44,12
2015,FEMALE,BLACK NON HISPANIC,Nyla,38,13
2015,FEMALE,BLACK NON HISPANIC,Zoe,38,13
2015,FEMALE,BLACK NON HISPANIC,Autumn,37,14
2015,FEMALE,BLACK NON HISPANIC,Brielle,37,14
2015,FEMALE,BLACK NON HISPANIC,Faith,36,15
2015,FEMALE,BLACK NON HISPANIC,Gabriella,36,15
2015,FEMALE,BLACK NON HISPANIC,Abigail,34,16
2015,FEMALE,BLACK NON HISPANIC,Arianna,34,16
2015,FEMALE,BLACK NON HISPANIC,Layla,34,16
2015,FEMALE,BLACK NON HISPANIC,Makayla,34,16
2015,FEMALE,BLACK NON HISPANIC,Zoey,34,16
2015,FEMALE,BLACK NON HISPANIC,Aria,33,17
2015,FEMALE,BLACK NON HISPANIC,Khloe,32,18
2015,FEMALE,BLACK NON HISPANIC,Zuri,32,18
2015,FEMALE,BLACK NON HISPANIC,Emily,31,19
2015,FEMALE,BLACK NON HISPANIC,Amelia,30,20
2015,FEMALE,BLACK NON HISPANIC,Gabrielle,30,20
2015,FEMALE,BLACK NON HISPANIC,Sarah,30,20
2015,FEMALE,BLACK NON HISPANIC,Aisha,29,21
2015,FEMALE,BLACK NON HISPANIC,Aminata,29,21
2015,FEMALE,BLACK NON HISPANIC,Fatima,29,21
2015,FEMALE,BLACK NON HISPANIC,Mariam,29,21
2015,FEMALE,BLACK NON HISPANIC,Morgan,29,21
2015,FEMALE,BLACK NON HISPANIC,Nevaeh,29,21
2015,FEMALE,BLACK NON HISPANIC,Nia,29,21
2015,FEMALE,BLACK NON HISPANIC,Victoria,29,21
2015,FEMALE,BLACK NON HISPANIC,Ariel,28,22
2015,FEMALE,BLACK NON HISPANIC,Fatoumata,28,22
2015,FEMALE,BLACK NON HISPANIC,Kennedy,28,22
2015,FEMALE,BLACK NON HISPANIC,Alyssa,27,23
2015,FEMALE,BLACK NON HISPANIC,Aubrey,27,23
2015,FEMALE,BLACK NON HISPANIC,Isabelle,27,23
2015,FEMALE,BLACK NON HISPANIC,Naomi,27,23
2015,FEMALE,BLACK NON HISPANIC,Sophia,27,23
2015,FEMALE,BLACK NON HISPANIC,Amiyah,26,24
2015,FEMALE,BLACK NON HISPANIC,Elizabeth,26,24
2015,FEMALE,BLACK NON HISPANIC,Hailey,26,24
2015,FEMALE,BLACK NON HISPANIC,Sarai,26,24
2015,FEMALE,BLACK NON HISPANIC,Amina,25,25
2015,FEMALE,BLACK NON HISPANIC,Laila,25,25
2015,FEMALE,BLACK NON HISPANIC,Leilani,25,25
2015,FEMALE,BLACK NON HISPANIC,Nylah,25,25
2015,FEMALE,BLACK NON HISPANIC,Lauren,24,26
2015,FEMALE,BLACK NON HISPANIC,Paige,24,26
2015,FEMALE,BLACK NON HISPANIC,Isabella,23,27
2015,FEMALE,BLACK NON HISPANIC,Jada,23,27
2015,FEMALE,BLACK NON HISPANIC,Kali,23,27
2015,FEMALE,BLACK NON HISPANIC,Maya,23,27
2015,FEMALE,BLACK NON HISPANIC,Ariana,22,28
2015,FEMALE,BLACK NON HISPANIC,Arielle,22,28
2015,FEMALE,BLACK NON HISPANIC,Grace,22,28
2015,FEMALE,BLACK NON HISPANIC,Kaylee,22,28
2015,FEMALE,BLACK NON HISPANIC,Malia,22,28
2015,FEMALE,BLACK NON HISPANIC,McKenzie,22,28
2015,FEMALE,BLACK NON HISPANIC,Brianna,21,29
2015,FEMALE,BLACK NON HISPANIC,Sydney,21,29
2015,FEMALE,BLACK NON HISPANIC,Trinity,21,29
2015,FEMALE,BLACK NON HISPANIC,Avery,20,30
2015,FEMALE,BLACK NON HISPANIC,Harmony,20,30
2015,FEMALE,BLACK NON HISPANIC,Jade,20,30
2015,FEMALE,BLACK NON HISPANIC,Londyn,20,30
2015,FEMALE,BLACK NON HISPANIC,Zara,20,30
2015,FEMALE,BLACK NON HISPANIC,Amirah,19,31
2015,FEMALE,BLACK NON HISPANIC,Heaven,19,31
2015,FEMALE,BLACK NON HISPANIC,Jordyn,19,31
2015,FEMALE,BLACK NON HISPANIC,Michelle,19,31
2015,FEMALE,BLACK NON HISPANIC,Milan,19,31
2015,FEMALE,BLACK NON HISPANIC,Amaya,18,32
2015,FEMALE,BLACK NON HISPANIC,Chelsea,18,32
2015,FEMALE,BLACK NON HISPANIC,Destiny,18,32
2015,FEMALE,BLACK NON HISPANIC,Esther,18,32
2015,FEMALE,BLACK NON HISPANIC,Jasmine,18,32
2015,FEMALE,BLACK NON HISPANIC,Jayla,18,32
2015,FEMALE,BLACK NON HISPANIC,Kyla,18,32
2015,FEMALE,BLACK NON HISPANIC,Lyric,18,32
2015,FEMALE,BLACK NON HISPANIC,Maliyah,18,32
2015,FEMALE,BLACK NON HISPANIC,Mariah,18,32
2015,FEMALE,BLACK NON HISPANIC,Mariama,18,32
2015,FEMALE,BLACK NON HISPANIC,Mya,18,32
2015,FEMALE,BLACK NON HISPANIC,Skyla,18,32
2015,FEMALE,BLACK NON HISPANIC,Amira,17,33
2015,FEMALE,BLACK NON HISPANIC,Bintou,17,33
2015,FEMALE,BLACK NON HISPANIC,Emma,17,33
2015,FEMALE,BLACK NON HISPANIC,Eva,17,33
2015,FEMALE,BLACK NON HISPANIC,Janiyah,17,33
2015,FEMALE,BLACK NON HISPANIC,Journey,17,33
2015,FEMALE,BLACK NON HISPANIC,Malaysia,17,33
2015,FEMALE,BLACK NON HISPANIC,Tori,17,33
2015,FEMALE,BLACK NON HISPANIC,Alana,16,34
2015,FEMALE,BLACK NON HISPANIC,Aliyah,16,34
2015,FEMALE,BLACK NON HISPANIC,Aniyah,16,34
